,word,frequency
368,bridge-suspension,0.02539981185324553
1574,river-storm,0.009877704609595485
377,bridge-tsitsikamma,0.0051740357478833494
1359,mouth-river,0.0042333019755409216
365,bridge-storm,0.003292568203198495
1714,suspension-tsitsikamma,0.003292568203198495
1362,mouth-suspension,0.0028222013170272815
1478,otter-trail,0.0023518344308560675
1691,stormsriver-tsitsikamma,0.0023518344308560675
1404,nature-valley,0.0023518344308560675
1360,mouth-storm,0.0018814675446848542
1034,igersgardenroute-igerssouthafrica,0.0018814675446848542
654,dog-story,0.0018814675446848542
825,forest-tsitsikamma,0.0018814675446848542
1361,mouth-stormsriver,0.0014111006585136407
367,bridge-stormsrivermouth,0.0014111006585136407
905,gotta-lady,0.0014111006585136407
519,crossing-suspension,0.0014111006585136407
369,bridge-suspensionbridge,0.0014111006585136407
1688,stormsriver-suspension,0.0014111006585136407
376,bridge-tsitsikama,0.0014111006585136407
1751,travel-tsitsikamma,0.0014111006585136407
1372,myfeelgoodplace-wild,0.0014111006585136407
1587,roadtrip-travel,0.0014111006585136407
1585,road-tripping,0.0014111006585136407
549,dassie-hostile,0.0014111006585136407
1484,outeniquamountains-swartvlei,0.0014111006585136407
626,die-see,0.0014111006585136407
1096,jaxy-jumping,0.0009407337723424271
1099,jelly-small,0.0009407337723424271
762,favorite-hidden,0.0009407337723424271
1100,jim-story,0.0009407337723424271
1583,road-tour,0.0009407337723424271
1575,river-suspension,0.0009407337723424271
763,favorite-roll,0.0009407337723424271
1596,roll-star,0.0009407337723424271
1108,jumping-makeportraits,0.0009407337723424271
1112,jumpingjaxy-jumpshot,0.0009407337723424271
263,bird-pratchett,0.0009407337723424271
1556,rapala-shimano,0.0009407337723424271
1555,ralph-waldo,0.0009407337723424271
733,evening-friday,0.0009407337723424271
730,even-killing,0.0009407337723424271
1530,pratchett-terry,0.0009407337723424271
716,enjoy-spot,0.0009407337723424271
1095,janikalheit-submission,0.0009407337723424271
264,bird-silouette,0.0009407337723424271
784,first-time,0.0009407337723424271
175,bad-view,0.0009407337723424271
1043,igerssouthafrica-outeniquamountains,0.0009407337723424271
1045,igtravel-instapic,0.0009407337723424271
1046,igtravel-instatravel,0.0009407337723424271
835,forget-u,0.0009407337723424271
159,back-deep,0.0009407337723424271
829,foreversouthafrica-showmesouthafrica,0.0009407337723424271
161,back-lying,0.0009407337723424271
1653,silouette-swartvlei,0.0009407337723424271
826,forest-watching,0.0009407337723424271
1650,showmeknysna-southafricaletsme,0.0009407337723424271
